order_item_id,order_id,product_id,quantity,unit_price
OI007004,O06088,P044,3,459.43
OI007005,O06997,P049,1,487.24
OI007006,O07554,P012,2,77.76
OI007007,O06491,P022,3,106.63
OI007008,O06819,P031,1,338.07
OI007009,O05846,P005,1,87.63
OI007010,O07876,P030,3,307.18
OI007011,O00853,P030,2,307.18
OI007012,O06078,P019,2,379.83
OI007013,O01949,P032,1,332.9
OI007014,O02596,P015,3,171.09
OI007015,O03527,P045,3,127.95
OI007016,O04537,P018,1,411.57
OI007017,O03415,P003,3,118.59
OI007018,O01561,P047,3,57.61
OI007019,O03021,P002,2,108.31
OI007020,O00194,P013,3,393.87
OI007021,O02203,P006,1,150.34
OI007022,O04670,P011,1,288.91
OI007023,O00551,P023,1,48.88
OI007024,O06860,P046,1,434.05
OI007025,O05897,P024,3,46.67
OI007026,O00512,P008,1,250.99
OI007027,O03680,P040,1,49.2
OI007028,O03796,P020,1,314.35
OI007029,O06402,P014,1,385.11
OI007030,O03319,P024,2,46.67
OI007031,O00253,P024,2,46.67
OI007032,O00324,P013,2,393.87
OI007033,O05914,P001,1,434.87
OI007034,O05933,P044,3,459.43
OI007035,O05169,P017,3,129.35
OI007036,O05380,P030,1,307.18
OI007037,O00885,P017,2,129.35
OI007038,O07166,P044,2,459.43
OI007039,O07980,P032,1,332.9
OI007040,O04323,P013,2,393.87
OI007041,O04567,P046,2,434.05
OI007042,O00596,P014,2,385.11
OI007043,O06144,P039,3,463.69
OI007044,O06068,P028,1,195.09
OI007045,O05785,P036,2,175.07
OI007046,O01849,P048,1,148.8
OI007047,O05000,P022,2,106.63
OI007048,O07885,P043,3,168.2
OI007049,O05292,P006,1,150.34
OI007050,O00428,P044,1,459.43
OI007051,O02198,P033,3,148.91
OI007052,O07106,P037,1,33.11
OI007053,O00451,P049,3,487.24
OI007054,O03392,P027,1,289.15
OI007055,O00274,P037,3,33.11
OI007056,O07207,P039,1,463.69
OI007057,O06746,P024,3,46.67
OI007058,O01465,P022,3,106.63
OI007059,O05378,P038,1,452.1
OI007060,O02403,P046,1,434.05
OI007061,O00507,P016,3,181.07
OI007062,O00965,P037,2,33.11
OI007063,O03903,P016,2,181.07
OI007064,O06670,P023,1,48.88
OI007065,O00544,P027,2,289.15
OI007066,O03265,P048,2,148.8
OI007067,O05631,P030,3,307.18
OI007068,O00905,P025,1,113.89
OI007069,O03870,P027,2,289.15
OI007070,O00311,P002,2,108.31
OI007071,O07580,P033,2,148.91
OI007072,O00452,P045,1,127.95
OI007073,O03741,P037,1,33.11
OI007074,O00194,P039,3,463.69
OI007075,O07049,P023,1,48.88
OI007076,O04703,P021,1,138.44
OI007077,O07488,P049,1,487.24
OI007078,O01007,P032,3,332.9
OI007079,O06461,P014,2,385.11
OI007080,O07617,P002,1,108.31
OI007081,O03555,P015,3,171.09
OI007082,O02749,P014,2,385.11
OI007083,O03455,P006,2,150.34
OI007084,O03494,P005,1,87.63
OI007085,O02101,P028,3,195.09
OI007086,O07630,P019,3,379.83
OI007087,O00416,P025,1,113.89
OI007088,O06696,P039,1,463.69
OI007089,O01834,P048,1,148.8
OI007090,O05234,P015,2,171.09
OI007091,O01374,P021,1,138.44
OI007092,O01443,P022,1,106.63
OI007093,O07410,P030,3,307.18
OI007094,O05878,P021,3,138.44
OI007095,O02968,P041,3,27.35
OI007096,O02128,P008,3,250.99
OI007097,O06013,P019,1,379.83
OI007098,O01316,P045,2,127.95
OI007099,O06409,P048,2,148.8
OI007100,O03368,P040,3,49.2
OI007101,O05464,P045,2,127.95
OI007102,O05905,P025,2,113.89
OI007103,O00761,P024,2,46.67
OI007104,O05927,P028,2,195.09
OI007105,O05594,P050,1,134.82
OI007106,O00433,P007,3,367.49
OI007107,O07680,P050,3,134.82
OI007108,O00782,P014,3,385.11
OI007109,O05499,P036,3,175.07
OI007110,O05650,P001,2,434.87
OI007111,O01234,P019,2,379.83
OI007112,O01639,P033,2,148.91
OI007113,O02563,P003,2,118.59
OI007114,O04632,P028,3,195.09
OI007115,O03435,P028,1,195.09
OI007116,O06020,P040,2,49.2
OI007117,O05381,P034,1,409.57
OI007118,O03919,P045,1,127.95
OI007119,O05875,P026,3,72.75
OI007120,O03430,P018,1,411.57
OI007121,O02954,P018,3,411.57
OI007122,O03428,P037,3,33.11
OI007123,O06949,P013,1,393.87
OI007124,O01020,P024,2,46.67
OI007125,O03406,P027,1,289.15
OI007126,O05959,P005,1,87.63
OI007127,O03634,P020,2,314.35
OI007128,O01557,P013,2,393.87
OI007129,O06423,P012,2,77.76
OI007130,O01634,P041,3,27.35
OI007131,O04026,P019,1,379.83
OI007132,O01293,P044,1,459.43
OI007133,O04329,P029,1,236.35
OI007134,O05055,P038,3,452.1
OI007135,O07663,P038,2,452.1
OI007136,O05936,P041,2,27.35
OI007137,O05327,P020,1,314.35
OI007138,O06344,P006,3,150.34
OI007139,O07170,P012,2,77.76
OI007140,O03668,P036,2,175.07
OI007141,O06345,P009,1,385.0
OI007142,O03248,P022,2,106.63
OI007143,O04440,P007,1,367.49
OI007144,O07435,P032,2,332.9
OI007145,O06967,P010,2,256.1
OI007146,O07636,P029,1,236.35
OI007147,O02402,P044,3,459.43
OI007148,O07433,P045,1,127.95
OI007149,O01846,P031,1,338.07
OI007150,O06407,P047,1,57.61
OI007151,O00540,P035,2,460.91
OI007152,O00714,P015,1,171.09
OI007153,O04337,P039,1,463.69
OI007154,O00721,P043,2,168.2
OI007155,O01215,P023,3,48.88
OI007156,O00043,P018,2,411.57
OI007157,O01252,P022,2,106.63
OI007158,O05395,P043,3,168.2
OI007159,O07685,P024,1,46.67
OI007160,O04372,P038,2,452.1
OI007161,O02801,P031,2,338.07
OI007162,O03088,P003,2,118.59
OI007163,O03400,P028,3,195.09
OI007164,O06531,P043,3,168.2
OI007165,O03854,P049,1,487.24
OI007166,O03434,P024,2,46.67
OI007167,O00901,P043,1,168.2
OI007168,O01633,P032,3,332.9
OI007169,O01228,P001,2,434.87
OI007170,O03893,P006,3,150.34
OI007171,O01856,P016,2,181.07
OI007172,O06002,P020,3,314.35
OI007173,O06572,P027,2,289.15
OI007174,O07720,P001,2,434.87
OI007175,O07867,P027,2,289.15
OI007176,O05720,P034,1,409.57
OI007177,O00359,P021,2,138.44
OI007178,O01441,P044,3,459.43
OI007179,O02861,P008,2,250.99
OI007180,O07266,P018,3,411.57
OI007181,O02333,P027,3,289.15
OI007182,O05956,P010,3,256.1
OI007183,O04519,P009,3,385.0
OI007184,O02179,P047,2,57.61
OI007185,O05571,P014,2,385.11
OI007186,O05316,P020,2,314.35
OI007187,O06719,P046,1,434.05
OI007188,O05991,P005,1,87.63
OI007189,O04217,P026,2,72.75
OI007190,O01935,P049,3,487.24
OI007191,O03782,P040,3,49.2
OI007192,O03884,P043,1,168.2
OI007193,O01473,P025,1,113.89
OI007194,O02229,P044,2,459.43
OI007195,O04620,P048,2,148.8
OI007196,O03189,P048,2,148.8
OI007197,O05194,P027,3,289.15
OI007198,O01779,P039,1,463.69
OI007199,O04714,P033,2,148.91
OI007200,O04060,P006,2,150.34
OI007201,O05515,P022,3,106.63
OI007202,O01627,P021,2,138.44
OI007203,O02323,P002,1,108.31
OI007204,O03959,P039,2,463.69
OI007205,O00000,P029,3,236.35
OI007206,O00119,P044,2,459.43
OI007207,O00963,P016,3,181.07
OI007208,O07081,P015,1,171.09
OI007209,O07330,P044,1,459.43
OI007210,O03806,P016,2,181.07
OI007211,O00528,P022,3,106.63
OI007212,O06151,P017,3,129.35
OI007213,O02455,P025,2,113.89
OI007214,O00110,P050,2,134.82
OI007215,O03022,P047,1,57.61
OI007216,O00221,P010,2,256.1
OI007217,O00623,P015,1,171.09
OI007218,O05670,P037,2,33.11
OI007219,O04747,P024,2,46.67
OI007220,O04145,P015,2,171.09
OI007221,O00299,P038,1,452.1
OI007222,O07087,P020,1,314.35
OI007223,O03790,P015,2,171.09
OI007224,O03373,P042,3,412.79
OI007225,O02637,P017,2,129.35
OI007226,O02414,P042,3,412.79
OI007227,O05931,P009,1,385.0
OI007228,O07941,P033,1,148.91
OI007229,O01636,P027,1,289.15
OI007230,O04815,P016,2,181.07
OI007231,O06826,P046,2,434.05
OI007232,O01479,P006,1,150.34
OI007233,O07506,P029,1,236.35
OI007234,O01650,P026,2,72.75
OI007235,O05286,P005,2,87.63
OI007236,O00990,P034,3,409.57
OI007237,O03275,P022,3,106.63
OI007238,O06181,P039,1,463.69
OI007239,O01842,P043,2,168.2
OI007240,O02069,P047,3,57.61
OI007241,O05550,P045,3,127.95
OI007242,O07132,P028,3,195.09
OI007243,O02058,P027,2,289.15
OI007244,O04523,P023,1,48.88
OI007245,O05892,P026,2,72.75
OI007246,O01608,P009,3,385.0
OI007247,O05179,P050,2,134.82
OI007248,O01724,P012,3,77.76
OI007249,O05361,P017,2,129.35
OI007250,O02996,P027,2,289.15
OI007251,O03044,P037,1,33.11
OI007252,O00378,P023,1,48.88
OI007253,O03178,P032,3,332.9
OI007254,O00265,P040,2,49.2
OI007255,O00344,P023,2,48.88
OI007256,O05163,P041,1,27.35
OI007257,O00058,P032,2,332.9
OI007258,O01298,P047,1,57.61
OI007259,O04122,P039,2,463.69
OI007260,O07356,P012,2,77.76
OI007261,O03804,P003,3,118.59
OI007262,O00901,P037,2,33.11
OI007263,O03593,P016,1,181.07
OI007264,O00695,P028,2,195.09
OI007265,O01479,P005,3,87.63
OI007266,O07413,P029,3,236.35
OI007267,O02965,P044,1,459.43
OI007268,O04341,P025,3,113.89
OI007269,O05145,P034,2,409.57
OI007270,O04065,P006,3,150.34
OI007271,O00172,P013,3,393.87
OI007272,O03346,P048,2,148.8
OI007273,O06986,P024,2,46.67
OI007274,O01293,P030,1,307.18
OI007275,O06057,P029,3,236.35
OI007276,O07776,P036,3,175.07
OI007277,O01860,P006,1,150.34
OI007278,O02870,P045,2,127.95
OI007279,O05017,P027,1,289.15
OI007280,O05988,P034,1,409.57
OI007281,O01832,P030,1,307.18
OI007282,O07980,P020,2,314.35
OI007283,O00591,P044,3,459.43
OI007284,O07360,P003,2,118.59
OI007285,O02251,P027,3,289.15
OI007286,O03225,P015,3,171.09
OI007287,O07255,P010,1,256.1
OI007288,O02707,P021,3,138.44
OI007289,O03313,P018,3,411.57
OI007290,O00562,P047,2,57.61
OI007291,O02280,P026,3,72.75
OI007292,O02473,P011,1,288.91
OI007293,O00456,P001,1,434.87
OI007294,O01154,P007,3,367.49
OI007295,O06280,P044,1,459.43
OI007296,O07154,P018,3,411.57
OI007297,O02654,P046,3,434.05
OI007298,O04207,P011,1,288.91
OI007299,O07125,P030,3,307.18
OI007300,O06729,P007,2,367.49
OI007301,O01694,P048,1,148.8
OI007302,O06880,P021,1,138.44
OI007303,O05630,P048,3,148.8
OI007304,O03793,P049,3,487.24
OI007305,O04722,P034,3,409.57
OI007306,O07724,P040,2,49.2
OI007307,O04874,P039,3,463.69
OI007308,O00186,P039,3,463.69
OI007309,O02487,P031,2,338.07
OI007310,O00806,P027,2,289.15
OI007311,O04721,P044,1,459.43
OI007312,O06784,P006,2,150.34
OI007313,O04649,P017,2,129.35
OI007314,O06057,P048,3,148.8
OI007315,O01773,P026,1,72.75
OI007316,O06921,P019,1,379.83
OI007317,O07261,P038,2,452.1
OI007318,O06407,P021,3,138.44
OI007319,O07241,P033,2,148.91
OI007320,O03678,P035,1,460.91
OI007321,O01340,P027,2,289.15
OI007322,O05299,P033,2,148.91
OI007323,O07337,P001,3,434.87
OI007324,O02299,P028,3,195.09
OI007325,O04737,P047,2,57.61
OI007326,O04881,P028,2,195.09
OI007327,O07253,P031,3,338.07
OI007328,O04041,P016,2,181.07
OI007329,O02111,P043,3,168.2
OI007330,O03697,P046,3,434.05
OI007331,O07643,P010,3,256.1
OI007332,O02785,P041,3,27.35
OI007333,O04966,P032,1,332.9
OI007334,O01475,P031,3,338.07
OI007335,O07597,P034,2,409.57
OI007336,O03183,P003,1,118.59
OI007337,O00688,P047,3,57.61
OI007338,O04613,P021,2,138.44
OI007339,O02684,P001,3,434.87
OI007340,O05054,P001,2,434.87
OI007341,O07035,P043,2,168.2
OI007342,O07993,P050,2,134.82
OI007343,O05650,P018,2,411.57
OI007344,O01793,P001,2,434.87
OI007345,O03946,P048,3,148.8
OI007346,O01565,P022,1,106.63
OI007347,O07196,P043,3,168.2
OI007348,O03806,P024,3,46.67
OI007349,O03147,P001,3,434.87
OI007350,O06358,P017,1,129.35
OI007351,O02491,P027,2,289.15
OI007352,O03132,P039,1,463.69
OI007353,O06218,P033,3,148.91
OI007354,O06252,P023,1,48.88
OI007355,O03381,P002,3,108.31
OI007356,O04751,P010,3,256.1
OI007357,O05013,P042,1,412.79
OI007358,O06436,P045,3,127.95
OI007359,O01988,P018,3,411.57
OI007360,O00480,P013,2,393.87
OI007361,O02670,P035,2,460.91
OI007362,O05164,P049,2,487.24
OI007363,O01316,P034,2,409.57
OI007364,O01355,P039,2,463.69
OI007365,O01616,P002,1,108.31
OI007366,O01612,P034,1,409.57
OI007367,O02849,P005,2,87.63
OI007368,O07245,P013,3,393.87
OI007369,O05573,P004,2,32.68
OI007370,O04230,P043,1,168.2
OI007371,O05525,P046,3,434.05
OI007372,O03196,P018,1,411.57
OI007373,O01601,P029,3,236.35
OI007374,O07698,P012,3,77.76
OI007375,O02378,P019,1,379.83
OI007376,O00423,P016,3,181.07
OI007377,O06767,P022,1,106.63
OI007378,O05314,P010,1,256.1
OI007379,O02018,P048,1,148.8
OI007380,O02932,P010,1,256.1
OI007381,O03704,P024,1,46.67
OI007382,O00792,P046,3,434.05
OI007383,O04943,P011,1,288.91
OI007384,O00005,P012,1,77.76
OI007385,O01369,P013,1,393.87
OI007386,O06187,P046,1,434.05
OI007387,O00421,P028,3,195.09
OI007388,O07218,P002,3,108.31
OI007389,O06215,P025,1,113.89
OI007390,O04715,P010,2,256.1
OI007391,O05338,P025,3,113.89
OI007392,O03957,P012,1,77.76
OI007393,O03322,P050,2,134.82
OI007394,O07845,P019,3,379.83
OI007395,O07279,P044,3,459.43
OI007396,O05608,P040,2,49.2
OI007397,O04301,P041,1,27.35
OI007398,O00641,P045,2,127.95
OI007399,O03966,P049,2,487.24
OI007400,O06681,P019,1,379.83
OI007401,O02213,P032,1,332.9
OI007402,O07859,P014,1,385.11
OI007403,O04152,P009,3,385.0
OI007404,O01717,P036,1,175.07
OI007405,O06147,P010,1,256.1
OI007406,O01969,P023,2,48.88
OI007407,O05238,P005,2,87.63
OI007408,O02457,P028,1,195.09
OI007409,O01469,P039,1,463.69
OI007410,O00807,P009,2,385.0
OI007411,O07914,P025,1,113.89
OI007412,O02512,P023,3,48.88
OI007413,O02466,P020,2,314.35
OI007414,O07109,P001,1,434.87
OI007415,O05281,P012,3,77.76
OI007416,O01727,P026,3,72.75
OI007417,O02156,P034,2,409.57
OI007418,O00408,P032,2,332.9
OI007419,O00172,P004,1,32.68
OI007420,O01038,P033,3,148.91
OI007421,O06157,P043,3,168.2
OI007422,O00419,P021,1,138.44
OI007423,O07632,P012,1,77.76
OI007424,O07181,P017,3,129.35
OI007425,O04420,P033,2,148.91
OI007426,O04371,P041,1,27.35
OI007427,O02532,P041,2,27.35
OI007428,O03984,P036,3,175.07
OI007429,O01771,P026,3,72.75
OI007430,O06158,P018,3,411.57
OI007431,O07539,P025,1,113.89
OI007432,O02822,P034,2,409.57
OI007433,O04747,P041,2,27.35
OI007434,O03926,P016,3,181.07
OI007435,O07062,P003,2,118.59
OI007436,O04871,P019,1,379.83
OI007437,O06369,P004,2,32.68
OI007438,O06129,P045,1,127.95
OI007439,O00154,P032,3,332.9
OI007440,O01451,P028,1,195.09
OI007441,O04075,P009,2,385.0
OI007442,O01136,P030,1,307.18
OI007443,O02172,P040,3,49.2
OI007444,O07467,P004,1,32.68
OI007445,O02395,P050,1,134.82
OI007446,O01549,P039,1,463.69
OI007447,O00188,P031,2,338.07
OI007448,O06165,P039,1,463.69
OI007449,O02755,P021,3,138.44
OI007450,O03829,P022,1,106.63
OI007451,O02541,P043,2,168.2
OI007452,O02079,P006,2,150.34
OI007453,O00063,P049,3,487.24
OI007454,O02628,P004,2,32.68
OI007455,O02426,P001,1,434.87
OI007456,O03920,P032,2,332.9
OI007457,O07619,P007,3,367.49
OI007458,O01269,P047,3,57.61
OI007459,O03469,P024,2,46.67
OI007460,O07588,P041,3,27.35
OI007461,O06904,P039,2,463.69
OI007462,O03455,P032,3,332.9
OI007463,O00877,P041,3,27.35
OI007464,O07064,P009,2,385.0
OI007465,O06974,P029,2,236.35
OI007466,O02938,P017,1,129.35
OI007467,O04776,P013,2,393.87
OI007468,O02737,P012,2,77.76
OI007469,O01891,P021,3,138.44
OI007470,O07161,P038,2,452.1
OI007471,O04412,P011,3,288.91
OI007472,O01804,P042,2,412.79
OI007473,O01603,P042,1,412.79
OI007474,O04469,P008,1,250.99
OI007475,O05234,P024,1,46.67
OI007476,O04213,P020,1,314.35
OI007477,O07151,P006,1,150.34
OI007478,O05848,P007,1,367.49
OI007479,O03281,P004,3,32.68
OI007480,O01989,P009,3,385.0
OI007481,O01696,P029,3,236.35
OI007482,O03641,P043,1,168.2
OI007483,O01446,P048,3,148.8
OI007484,O04676,P021,3,138.44
OI007485,O06075,P017,2,129.35
OI007486,O04687,P002,3,108.31
OI007487,O04284,P020,1,314.35
OI007488,O01105,P039,3,463.69
OI007489,O06975,P046,1,434.05
OI007490,O07061,P008,1,250.99
OI007491,O06257,P047,2,57.61
OI007492,O00263,P031,2,338.07
OI007493,O00542,P002,3,108.31
OI007494,O03807,P040,1,49.2
OI007495,O05175,P001,3,434.87
OI007496,O05818,P016,1,181.07
OI007497,O00251,P002,3,108.31
OI007498,O02317,P018,3,411.57
OI007499,O02968,P024,3,46.67
OI007500,O03167,P020,1,314.35
OI007501,O01706,P028,3,195.09
OI007502,O03834,P034,2,409.57
OI007503,O02262,P044,1,459.43
OI007504,O00052,P036,1,175.07
OI007505,O05277,P004,2,32.68
OI007506,O01782,P010,1,256.1
OI007507,O02694,P016,2,181.07
OI007508,O04350,P027,3,289.15
OI007509,O05996,P048,3,148.8
OI007510,O06189,P003,3,118.59
OI007511,O07854,P027,2,289.15
OI007512,O04344,P011,2,288.91
OI007513,O07184,P030,3,307.18
OI007514,O02710,P030,2,307.18
OI007515,O00264,P050,1,134.82
OI007516,O01785,P011,1,288.91
OI007517,O01936,P013,3,393.87
OI007518,O03833,P031,1,338.07
OI007519,O04495,P039,2,463.69
OI007520,O07433,P043,1,168.2
OI007521,O02122,P009,1,385.0
OI007522,O00025,P011,3,288.91
OI007523,O06796,P011,2,288.91
OI007524,O05233,P036,3,175.07
OI007525,O03102,P025,3,113.89
OI007526,O01031,P041,3,27.35
OI007527,O02922,P019,2,379.83
OI007528,O05015,P019,3,379.83
OI007529,O06405,P040,3,49.2
OI007530,O01498,P025,3,113.89
OI007531,O01128,P025,1,113.89
OI007532,O07656,P033,1,148.91
OI007533,O07557,P013,3,393.87
OI007534,O07839,P006,2,150.34
OI007535,O00428,P014,2,385.11
OI007536,O00182,P030,2,307.18
OI007537,O04579,P029,2,236.35
OI007538,O05786,P049,1,487.24
OI007539,O07874,P025,1,113.89
OI007540,O06506,P029,3,236.35
OI007541,O06116,P012,3,77.76
OI007542,O07239,P007,3,367.49
OI007543,O05085,P043,1,168.2
OI007544,O00213,P028,3,195.09
OI007545,O00140,P022,3,106.63
OI007546,O05591,P011,2,288.91
OI007547,O04876,P003,2,118.59
OI007548,O03607,P014,3,385.11
OI007549,O07940,P022,1,106.63
OI007550,O05450,P010,1,256.1
OI007551,O07779,P022,2,106.63
OI007552,O04829,P004,3,32.68
OI007553,O04856,P045,1,127.95
OI007554,O05535,P016,1,181.07
OI007555,O01829,P026,1,72.75
OI007556,O05982,P015,3,171.09
OI007557,O01896,P033,3,148.91
OI007558,O00498,P017,1,129.35
OI007559,O05914,P048,3,148.8
OI007560,O06919,P006,2,150.34
OI007561,O04721,P039,2,463.69
OI007562,O07727,P007,3,367.49
OI007563,O00308,P040,2,49.2
OI007564,O04558,P031,2,338.07
OI007565,O03812,P046,2,434.05
OI007566,O02807,P044,2,459.43
OI007567,O03215,P040,2,49.2
OI007568,O02434,P035,3,460.91
OI007569,O04941,P031,2,338.07
OI007570,O04400,P038,2,452.1
OI007571,O04016,P023,2,48.88
OI007572,O01409,P045,2,127.95
OI007573,O05073,P007,1,367.49
OI007574,O05992,P012,2,77.76
OI007575,O03205,P038,3,452.1
OI007576,O00157,P050,1,134.82
OI007577,O06628,P044,2,459.43
OI007578,O02947,P008,1,250.99
OI007579,O06681,P042,3,412.79
OI007580,O04813,P043,3,168.2
OI007581,O00315,P015,3,171.09
OI007582,O06438,P048,1,148.8
OI007583,O00948,P037,1,33.11
OI007584,O06101,P023,3,48.88
OI007585,O07343,P007,3,367.49
OI007586,O04679,P046,3,434.05
OI007587,O01416,P020,3,314.35
OI007588,O00599,P039,1,463.69
OI007589,O06266,P015,1,171.09
OI007590,O05069,P006,1,150.34
OI007591,O03909,P029,1,236.35
OI007592,O01360,P023,2,48.88
OI007593,O07197,P046,1,434.05
OI007594,O04330,P002,3,108.31
OI007595,O05039,P033,1,148.91
OI007596,O02385,P042,1,412.79
OI007597,O05213,P008,1,250.99
OI007598,O04566,P030,1,307.18
OI007599,O02607,P031,3,338.07
OI007600,O01184,P017,1,129.35
OI007601,O06637,P024,2,46.67
OI007602,O01756,P044,2,459.43
OI007603,O04894,P023,3,48.88
OI007604,O06235,P020,2,314.35
OI007605,O00341,P023,2,48.88
OI007606,O07085,P043,2,168.2
OI007607,O05376,P027,1,289.15
OI007608,O02145,P009,3,385.0
OI007609,O03161,P027,1,289.15
OI007610,O06390,P005,1,87.63
OI007611,O04522,P041,2,27.35
OI007612,O04030,P015,1,171.09
OI007613,O00888,P029,2,236.35
OI007614,O07197,P029,3,236.35
OI007615,O05524,P041,1,27.35
OI007616,O03912,P049,1,487.24
OI007617,O04580,P006,1,150.34
OI007618,O07713,P029,2,236.35
OI007619,O00954,P031,3,338.07
OI007620,O00932,P031,3,338.07
OI007621,O05126,P039,2,463.69
OI007622,O02139,P010,1,256.1
OI007623,O03146,P050,2,134.82
OI007624,O04345,P030,2,307.18
OI007625,O04219,P033,2,148.91
OI007626,O05861,P001,3,434.87
OI007627,O06836,P015,2,171.09
OI007628,O04362,P037,3,33.11
OI007629,O02339,P042,2,412.79
OI007630,O04411,P044,1,459.43
OI007631,O07058,P035,2,460.91
OI007632,O06503,P046,1,434.05
OI007633,O00350,P011,3,288.91
OI007634,O02993,P040,2,49.2
OI007635,O04475,P013,2,393.87
OI007636,O01188,P036,2,175.07
OI007637,O06276,P028,2,195.09
OI007638,O06357,P004,2,32.68
OI007639,O06409,P031,2,338.07
OI007640,O01576,P042,1,412.79
OI007641,O04074,P040,2,49.2
OI007642,O04571,P042,1,412.79
OI007643,O00184,P020,2,314.35
OI007644,O07285,P016,3,181.07
OI007645,O03182,P020,1,314.35
OI007646,O01256,P009,1,385.0
OI007647,O05797,P017,2,129.35
OI007648,O05518,P034,3,409.57
OI007649,O01762,P005,2,87.63
OI007650,O06346,P006,1,150.34
OI007651,O05102,P027,2,289.15
OI007652,O06415,P043,2,168.2
OI007653,O00871,P016,2,181.07
OI007654,O01318,P036,3,175.07
OI007655,O07185,P030,3,307.18
OI007656,O06747,P043,3,168.2
OI007657,O05417,P033,1,148.91
OI007658,O04905,P033,2,148.91
OI007659,O06541,P033,3,148.91
OI007660,O07153,P014,1,385.11
OI007661,O05115,P035,2,460.91
OI007662,O04612,P023,3,48.88
OI007663,O00304,P022,1,106.63
OI007664,O03723,P004,3,32.68
OI007665,O03500,P040,2,49.2
OI007666,O03967,P038,1,452.1
OI007667,O07835,P005,1,87.63
OI007668,O01796,P021,2,138.44
OI007669,O00402,P002,1,108.31
OI007670,O02111,P034,1,409.57
OI007671,O02021,P021,1,138.44
OI007672,O03542,P026,3,72.75
OI007673,O03541,P030,1,307.18
OI007674,O01521,P007,3,367.49
OI007675,O07934,P041,2,27.35
OI007676,O04075,P031,1,338.07
OI007677,O03474,P025,3,113.89
OI007678,O07748,P003,1,118.59
OI007679,O02928,P048,3,148.8
OI007680,O07007,P020,2,314.35
OI007681,O02344,P012,3,77.76
OI007682,O06657,P038,2,452.1
OI007683,O00654,P004,1,32.68
OI007684,O05836,P043,1,168.2
OI007685,O05124,P041,2,27.35
OI007686,O04201,P031,2,338.07
OI007687,O05240,P024,3,46.67
OI007688,O01678,P042,1,412.79
OI007689,O00855,P029,2,236.35
OI007690,O04624,P018,3,411.57
OI007691,O00043,P026,1,72.75
OI007692,O04401,P036,3,175.07
OI007693,O03042,P042,3,412.79
OI007694,O06796,P001,1,434.87
OI007695,O00285,P050,3,134.82
