order_id,user_id,order_date,order_status,total_amount,items_count
O02581,U03484,2024-10-19 00:00:00,completed,1063.38,7
O02582,U01033,2024-01-04 00:00:00,completed,433.3,7
O02583,U08381,2024-04-28 00:00:00,completed,1272.11,2
O02584,U07548,2024-06-27 00:00:00,completed,1195.48,3
O02585,U03259,2024-12-13 00:00:00,completed,1469.31,2
O02586,U04613,2024-10-20 00:00:00,completed,1554.66,1
O02587,U02957,2024-11-29 00:00:00,completed,1864.04,4
O02588,U06348,2024-11-03 00:00:00,completed,1904.1,1
O02589,U04169,2024-04-19 00:00:00,completed,914.69,2
O02590,U02198,2024-02-27 00:00:00,completed,671.89,7
O02591,U07489,2024-10-16 00:00:00,cancelled,481.63,1
O02592,U08694,2024-07-06 00:00:00,pending,490.3,7
O02593,U02787,2024-03-03 00:00:00,completed,99.88,6
O02594,U05367,2024-07-27 00:00:00,refunded,1950.07,2
O02595,U07474,2024-02-03 00:00:00,completed,400.79,1
O02596,U09943,2024-03-18 00:00:00,completed,1499.41,3
O02597,U02585,2024-06-29 00:00:00,completed,534.87,1
O02598,U00527,2024-06-16 00:00:00,completed,451.84,4
O02599,U03968,2024-11-30 00:00:00,pending,113.84,7
O02600,U03409,2024-05-04 00:00:00,completed,388.02,6
O02601,U01395,2024-11-29 00:00:00,completed,999.82,4
O02602,U07952,2024-05-21 00:00:00,cancelled,561.02,4
O02603,U06930,2024-05-17 00:00:00,pending,529.22,2
O02604,U09714,2024-11-22 00:00:00,completed,1953.83,2
O02605,U02202,2024-12-07 00:00:00,completed,1281.1,4
O02606,U06793,2024-08-24 00:00:00,completed,1071.26,1
O02607,U09794,2024-11-06 00:00:00,completed,822.65,4
O02608,U04081,2024-06-03 00:00:00,completed,566.41,4
O02609,U02532,2024-08-10 00:00:00,completed,598.27,5
O02610,U01221,2024-12-26 00:00:00,completed,1017.43,5
O02611,U09533,2024-02-08 00:00:00,completed,569.69,4
O02612,U00035,2024-06-06 00:00:00,cancelled,1623.18,6
O02613,U07486,2024-08-17 00:00:00,completed,999.2,4
O02614,U06638,2024-07-08 00:00:00,completed,961.5,6
O02615,U04368,2024-12-22 00:00:00,completed,1651.1,4
O02616,U07334,2024-06-29 00:00:00,completed,1243.82,1
O02617,U07459,2024-06-30 00:00:00,completed,217.48,6
O02618,U08449,2024-09-13 00:00:00,completed,681.38,7
O02619,U00005,2024-09-11 00:00:00,completed,1236.29,3
O02620,U08790,2024-07-28 00:00:00,completed,1244.19,4
O02621,U04970,2024-11-11 00:00:00,completed,1917.66,5
O02622,U02056,2024-10-04 00:00:00,cancelled,237.77,5
O02623,U08805,2024-11-25 00:00:00,completed,1674.31,4
O02624,U05574,2024-03-07 00:00:00,completed,1616.38,7
O02625,U04348,2024-06-04 00:00:00,completed,1260.28,3
O02626,U01292,2024-10-19 00:00:00,completed,421.42,1
O02627,U00878,2024-09-18 00:00:00,completed,607.81,1
O02628,U07397,2024-06-04 00:00:00,completed,1507.14,6
O02629,U02833,2024-09-19 00:00:00,completed,1280.9,5
O02630,U05656,2024-08-23 00:00:00,completed,1838.45,3
O02631,U09855,2024-01-24 00:00:00,completed,1147.21,6
O02632,U00140,2024-10-06 00:00:00,completed,1845.3,4
O02633,U05003,2024-03-03 00:00:00,completed,1488.59,4
O02634,U07740,2024-01-02 00:00:00,completed,654.06,1
O02635,U02747,2024-12-04 00:00:00,completed,673.88,4
O02636,U01413,2024-03-27 00:00:00,completed,1805.98,6
O02637,U06227,2024-08-02 00:00:00,pending,93.39,3
O02638,U03187,2024-04-29 00:00:00,completed,718.6,4
O02639,U01009,2024-11-16 00:00:00,completed,1521.26,4
O02640,U09226,2024-04-04 00:00:00,completed,1364.93,6
O02641,U05138,2024-03-25 00:00:00,cancelled,65.98,4
O02642,U06038,2024-06-06 00:00:00,refunded,1983.92,5
O02643,U09977,2024-06-20 00:00:00,completed,393.94,6
O02644,U01283,2024-11-04 00:00:00,completed,352.93,6
O02645,U00798,2024-07-18 00:00:00,completed,824.75,3
O02646,U06063,2024-07-14 00:00:00,completed,565.78,1
O02647,U01010,2024-03-16 00:00:00,completed,890.97,3
O02648,U08676,2024-06-04 00:00:00,completed,1160.02,7
O02649,U02372,2024-10-20 00:00:00,completed,763.25,4
O02650,U03377,2024-10-16 00:00:00,pending,1165.39,2
O02651,U07964,2024-05-13 00:00:00,pending,1090.48,2
O02652,U06608,2024-09-18 00:00:00,completed,759.04,2
O02653,U06228,2024-05-10 00:00:00,refunded,547.84,1
O02654,U08779,2024-12-30 00:00:00,completed,1848.68,3
O02655,U00979,2024-11-25 00:00:00,refunded,860.56,4
O02656,U06207,2024-01-21 00:00:00,completed,1726.25,5
O02657,U08661,2024-12-04 00:00:00,cancelled,234.8,1
O02658,U02400,2024-04-21 00:00:00,completed,729.25,7
O02659,U05844,2024-08-24 00:00:00,completed,1286.99,6
O02660,U06674,2024-02-28 00:00:00,completed,643.3,6
O02661,U01655,2024-03-01 00:00:00,completed,1414.88,4
O02662,U02283,2024-07-09 00:00:00,completed,776.2,2
O02663,U01069,2024-07-05 00:00:00,completed,1192.1,3
O02664,U06999,2024-01-06 00:00:00,completed,1788.01,5
O02665,U07457,2024-09-22 00:00:00,completed,1885.87,6
O02666,U03801,2024-12-30 00:00:00,completed,306.47,2
O02667,U05426,2024-11-02 00:00:00,completed,1184.54,1
O02668,U01930,2024-05-20 00:00:00,completed,1884.92,3
O02669,U01216,2024-08-19 00:00:00,completed,1785.36,2
O02670,U07307,2024-10-05 00:00:00,completed,1742.54,4
O02671,U03025,2024-06-05 00:00:00,completed,592.28,7
O02672,U01984,2024-10-11 00:00:00,completed,1626.46,2
O02673,U02741,2024-08-25 00:00:00,completed,1439.58,3
O02674,U09082,2024-07-07 00:00:00,completed,733.04,3
O02675,U08526,2024-07-20 00:00:00,completed,1466.49,6
O02676,U02922,2024-08-13 00:00:00,completed,762.82,7
O02677,U07802,2024-06-12 00:00:00,completed,370.44,6
O02678,U01884,2024-02-26 00:00:00,completed,161.55,5
O02679,U02340,2024-06-14 00:00:00,pending,914.68,2
O02680,U09298,2024-09-28 00:00:00,completed,1372.93,3
O02681,U05642,2024-05-09 00:00:00,completed,1085.75,4
O02682,U08303,2024-05-01 00:00:00,completed,1090.93,7
O02683,U05835,2024-03-31 00:00:00,completed,1119.54,5
O02684,U03304,2024-11-30 00:00:00,completed,448.47,1
O02685,U01938,2024-04-30 00:00:00,cancelled,1945.94,3
O02686,U02271,2024-07-13 00:00:00,completed,1382.35,1
O02687,U07572,2024-08-27 00:00:00,completed,1070.26,7
O02688,U06611,2024-12-12 00:00:00,completed,1386.04,3
O02689,U02018,2024-03-06 00:00:00,cancelled,1738.03,3
O02690,U09860,2024-07-31 00:00:00,completed,1243.05,1
O02691,U05421,2024-08-03 00:00:00,completed,700.88,4
O02692,U07859,2024-05-13 00:00:00,completed,827.78,4
O02693,U04529,2024-06-05 00:00:00,completed,807.71,6
O02694,U00317,2024-06-22 00:00:00,completed,423.46,2
O02695,U09096,2024-08-14 00:00:00,cancelled,1628.29,1
O02696,U06932,2024-10-30 00:00:00,cancelled,66.7,5
O02697,U05984,2024-04-23 00:00:00,refunded,394.95,7
O02698,U02612,2024-12-13 00:00:00,completed,226.59,1
O02699,U06446,2024-11-27 00:00:00,completed,129.02,6
O02700,U04541,2024-07-03 00:00:00,completed,1577.73,2
O02701,U00921,2024-02-18 00:00:00,pending,956.16,5
O02702,U02392,2024-04-22 00:00:00,completed,414.95,1
O02703,U03892,2024-11-17 00:00:00,completed,950.99,2
O02704,U07272,2024-11-29 00:00:00,pending,1084.94,4
O02705,U06539,2024-09-03 00:00:00,completed,277.18,3
O02706,U01265,2024-12-05 00:00:00,completed,1866.23,1
O02707,U03155,2024-05-01 00:00:00,pending,1024.25,3
O02708,U08441,2024-02-07 00:00:00,completed,1744.39,6
O02709,U05278,2024-10-04 00:00:00,completed,523.83,5
O02710,U07644,2024-08-17 00:00:00,completed,1123.92,2
O02711,U08927,2024-06-27 00:00:00,completed,1743.25,6
O02712,U02598,2024-08-17 00:00:00,refunded,322.01,3
O02713,U09699,2024-07-29 00:00:00,completed,855.84,7
O02714,U05937,2024-11-08 00:00:00,completed,318.7,7
O02715,U00125,2024-05-09 00:00:00,cancelled,525.84,7
O02716,U07160,2024-03-31 00:00:00,completed,902.15,7
O02717,U02621,2024-11-17 00:00:00,completed,1361.19,6
O02718,U08722,2024-04-19 00:00:00,completed,1406.7,6
O02719,U05519,2024-07-14 00:00:00,cancelled,1884.26,3
O02720,U06735,2024-04-30 00:00:00,completed,1644.16,5
O02721,U00782,2024-05-18 00:00:00,pending,476.05,4
O02722,U08589,2024-10-01 00:00:00,completed,1876.93,1
O02723,U09457,2024-02-05 00:00:00,completed,1477.42,3
O02724,U08417,2024-01-07 00:00:00,completed,1507.25,2
O02725,U02202,2024-02-21 00:00:00,completed,65.22,3
O02726,U07395,2024-03-18 00:00:00,cancelled,1048.08,5
O02727,U03051,2024-10-26 00:00:00,completed,1664.4,6
O02728,U07159,2024-09-26 00:00:00,completed,1351.55,3
O02729,U04907,2024-07-13 00:00:00,completed,234.34,2
O02730,U06866,2024-02-01 00:00:00,completed,72.41,6
O02731,U00522,2024-08-17 00:00:00,refunded,471.61,6
O02732,U07529,2024-04-12 00:00:00,cancelled,1202.29,4
O02733,U05023,2024-02-15 00:00:00,completed,296.89,2
O02734,U02202,2024-04-19 00:00:00,cancelled,479.39,2
O02735,U09833,2024-02-14 00:00:00,completed,1288.41,4
O02736,U06710,2024-08-31 00:00:00,completed,1183.14,3
O02737,U05714,2024-06-10 00:00:00,completed,1574.48,4
O02738,U09527,2024-05-17 00:00:00,completed,458.3,2
O02739,U01414,2024-11-04 00:00:00,cancelled,289.06,7
O02740,U00051,2024-08-25 00:00:00,completed,1740.72,6
O02741,U07528,2024-02-25 00:00:00,completed,1854.47,1
O02742,U06100,2024-01-04 00:00:00,completed,134.27,4
O02743,U03508,2024-04-14 00:00:00,completed,325.45,4
O02744,U05551,2024-01-29 00:00:00,completed,1224.38,7
O02745,U00704,2024-05-08 00:00:00,pending,817.29,4
O02746,U08846,2024-12-27 00:00:00,completed,372.6,7
O02747,U04606,2024-11-10 00:00:00,completed,413.66,5
O02748,U03504,2024-01-09 00:00:00,completed,673.67,6
O02749,U05728,2024-04-26 00:00:00,completed,358.59,3
O02750,U08811,2024-02-28 00:00:00,completed,1959.01,3
O02751,U04098,2024-04-23 00:00:00,completed,1156.3,4
O02752,U04376,2024-02-15 00:00:00,completed,1217.31,7
O02753,U01632,2024-02-21 00:00:00,completed,1827.11,1
O02754,U01488,2024-12-01 00:00:00,completed,647.7,7
O02755,U06659,2024-06-02 00:00:00,completed,1463.81,6
O02756,U09099,2024-06-14 00:00:00,completed,556.89,2
O02757,U08082,2024-06-18 00:00:00,completed,1179.2,5
O02758,U04296,2024-07-20 00:00:00,completed,418.42,4
O02759,U05854,2024-03-20 00:00:00,cancelled,1554.67,1
O02760,U00465,2024-06-27 00:00:00,completed,956.45,4
O02761,U07902,2024-10-11 00:00:00,completed,1838.95,7
O02762,U09136,2024-10-10 00:00:00,completed,1058.8,6
O02763,U07002,2024-08-19 00:00:00,cancelled,1702.56,5
O02764,U04438,2024-05-15 00:00:00,completed,203.95,6
O02765,U05407,2024-02-25 00:00:00,completed,156.28,2
O02766,U00833,2024-11-06 00:00:00,completed,1047.19,7
O02767,U04976,2024-06-26 00:00:00,completed,1110.43,3
O02768,U01066,2024-06-23 00:00:00,completed,1712.35,5
O02769,U02256,2024-01-17 00:00:00,completed,386.65,3
O02770,U06263,2024-06-02 00:00:00,completed,59.42,4
O02771,U06604,2024-07-22 00:00:00,completed,1017.71,1
O02772,U09245,2024-10-11 00:00:00,completed,250.37,7
O02773,U05524,2024-08-18 00:00:00,cancelled,60.89,4
O02774,U09534,2024-04-25 00:00:00,pending,1881.02,2
O02775,U00139,2024-08-02 00:00:00,completed,384.31,3
O02776,U09986,2024-10-09 00:00:00,completed,68.92,4
O02777,U01613,2024-09-06 00:00:00,completed,378.88,7
O02778,U02233,2024-06-01 00:00:00,cancelled,751.12,4
O02779,U01946,2024-06-10 00:00:00,completed,695.35,2
O02780,U09263,2024-10-13 00:00:00,completed,1354.27,4
O02781,U03663,2024-02-04 00:00:00,completed,1141.73,2
O02782,U04565,2024-10-08 00:00:00,completed,1755.61,7
O02783,U04084,2024-01-14 00:00:00,completed,1866.97,7
O02784,U09057,2024-10-09 00:00:00,completed,1158.79,2
O02785,U01805,2024-02-02 00:00:00,completed,406.65,6
O02786,U01654,2024-10-28 00:00:00,completed,428.32,4
O02787,U05737,2024-06-05 00:00:00,completed,1029.83,1
O02788,U08865,2024-12-14 00:00:00,refunded,415.98,2
O02789,U04400,2024-06-03 00:00:00,completed,172.16,3
O02790,U03228,2024-11-08 00:00:00,cancelled,1382.6,2
O02791,U00336,2024-10-12 00:00:00,completed,1517.84,5
O02792,U09899,2024-12-10 00:00:00,completed,429.9,1
O02793,U02700,2024-03-18 00:00:00,completed,1120.28,2
O02794,U08563,2024-05-21 00:00:00,completed,265.57,2
O02795,U07459,2024-08-12 00:00:00,completed,546.25,1
O02796,U02340,2024-07-07 00:00:00,pending,1134.66,3
O02797,U03087,2024-09-15 00:00:00,completed,854.57,6
O02798,U04063,2024-10-08 00:00:00,completed,1971.06,4
O02799,U06693,2024-08-15 00:00:00,completed,1029.15,2
O02800,U05330,2024-08-05 00:00:00,pending,500.85,1
O02801,U08442,2024-10-05 00:00:00,completed,979.18,5
O02802,U02898,2024-09-15 00:00:00,cancelled,1998.0,4
O02803,U03865,2024-01-28 00:00:00,completed,862.71,3
O02804,U08772,2024-10-09 00:00:00,completed,1168.39,1
O02805,U01229,2024-10-11 00:00:00,completed,1542.93,4
O02806,U07541,2024-11-03 00:00:00,completed,1046.66,5
O02807,U02263,2024-04-15 00:00:00,pending,642.14,2
O02808,U00650,2024-05-29 00:00:00,pending,235.37,3
O02809,U03824,2024-11-02 00:00:00,completed,1912.01,1
O02810,U09552,2024-01-20 00:00:00,pending,1331.54,4
O02811,U04669,2024-01-02 00:00:00,cancelled,168.72,4
O02812,U06552,2024-04-19 00:00:00,pending,513.97,1
O02813,U08584,2024-05-16 00:00:00,completed,958.87,3
O02814,U09974,2024-12-15 00:00:00,completed,827.19,5
O02815,U02911,2024-03-07 00:00:00,completed,1761.24,2
O02816,U09785,2024-04-22 00:00:00,completed,1877.52,5
O02817,U05484,2024-12-13 00:00:00,completed,1549.79,7
O02818,U03291,2024-11-28 00:00:00,refunded,786.71,5
O02819,U06881,2024-05-20 00:00:00,cancelled,758.18,4
O02820,U05360,2024-11-09 00:00:00,completed,1175.37,4
O02821,U09923,2024-11-21 00:00:00,completed,998.21,4
O02822,U08837,2024-02-19 00:00:00,completed,1658.69,2
O02823,U06246,2024-11-07 00:00:00,completed,1582.53,4
O02824,U04586,2024-01-27 00:00:00,pending,184.33,6
O02825,U09275,2024-06-04 00:00:00,completed,548.19,4
O02826,U01556,2024-03-29 00:00:00,completed,1103.57,6
O02827,U02948,2024-05-06 00:00:00,completed,1538.14,5
O02828,U04203,2024-10-16 00:00:00,cancelled,1753.92,5
O02829,U09364,2024-05-01 00:00:00,completed,417.37,1
O02830,U09475,2024-01-13 00:00:00,completed,1240.05,2
O02831,U07458,2024-06-13 00:00:00,completed,1817.24,1
O02832,U04207,2024-10-07 00:00:00,completed,1275.28,1
O02833,U01023,2024-04-15 00:00:00,completed,1835.0,6
O02834,U04587,2024-06-30 00:00:00,completed,1425.98,5
O02835,U05158,2024-04-05 00:00:00,completed,1301.46,2
O02836,U09389,2024-10-28 00:00:00,cancelled,1067.54,2
O02837,U00880,2024-06-15 00:00:00,completed,80.13,6
O02838,U01891,2024-12-10 00:00:00,completed,508.34,3
O02839,U03690,2024-02-19 00:00:00,completed,1117.77,1
O02840,U04225,2024-07-09 00:00:00,pending,1650.22,5
O02841,U07131,2024-11-05 00:00:00,pending,469.38,5
O02842,U01833,2024-11-26 00:00:00,pending,1385.05,2
O02843,U01575,2024-07-01 00:00:00,refunded,833.0,2
O02844,U04851,2024-07-15 00:00:00,completed,1359.6,4
O02845,U06918,2024-01-06 00:00:00,completed,1405.54,4
O02846,U00095,2024-01-05 00:00:00,completed,516.46,4
O02847,U00788,2024-04-10 00:00:00,completed,157.15,5
O02848,U04928,2024-09-28 00:00:00,refunded,943.3,7
O02849,U01203,2024-02-18 00:00:00,pending,727.76,6
O02850,U03268,2024-08-05 00:00:00,pending,175.68,4
O02851,U02576,2024-02-09 00:00:00,completed,641.76,7
O02852,U07872,2024-01-04 00:00:00,completed,245.4,3
O02853,U09956,2024-09-27 00:00:00,completed,1283.42,5
O02854,U05475,2024-10-16 00:00:00,completed,148.9,4
O02855,U07806,2024-09-02 00:00:00,cancelled,1319.56,5
O02856,U07530,2024-11-01 00:00:00,completed,1788.53,7
O02857,U09391,2024-05-18 00:00:00,completed,906.83,7
O02858,U06277,2024-11-20 00:00:00,cancelled,1310.62,6
O02859,U03351,2024-07-14 00:00:00,completed,1914.82,7
O02860,U04265,2024-03-09 00:00:00,completed,402.23,4
O02861,U09053,2024-02-22 00:00:00,completed,1855.57,3
O02862,U01432,2024-04-09 00:00:00,completed,1016.9,6
O02863,U03650,2024-08-04 00:00:00,completed,724.53,3
O02864,U06115,2024-05-09 00:00:00,cancelled,530.8,6
O02865,U09843,2024-02-12 00:00:00,completed,1444.2,1
O02866,U05966,2024-01-28 00:00:00,completed,1197.27,7
O02867,U04177,2024-02-25 00:00:00,cancelled,1912.11,2
O02868,U00930,2024-07-12 00:00:00,completed,443.03,2
O02869,U01090,2024-06-19 00:00:00,completed,1551.26,2
O02870,U06349,2024-06-19 00:00:00,completed,76.82,6
O02871,U06866,2024-09-16 00:00:00,completed,575.27,2
O02872,U05800,2024-09-05 00:00:00,completed,1984.2,6
O02873,U02221,2024-05-28 00:00:00,pending,517.02,3
O02874,U05011,2024-03-07 00:00:00,completed,520.17,1
O02875,U05696,2024-11-08 00:00:00,completed,1243.83,6
O02876,U09792,2024-10-23 00:00:00,completed,362.65,5
O02877,U00226,2024-01-26 00:00:00,completed,1541.89,6
O02878,U00212,2024-10-29 00:00:00,completed,1906.3,6
O02879,U02457,2024-12-20 00:00:00,completed,1231.9,2
O02880,U02613,2024-02-28 00:00:00,cancelled,885.98,7
O02881,U04943,2024-05-07 00:00:00,pending,1352.72,3
O02882,U02145,2024-07-04 00:00:00,completed,721.74,5
O02883,U06226,2024-08-01 00:00:00,completed,1131.89,6
O02884,U05341,2024-03-13 00:00:00,completed,1575.22,3
O02885,U05936,2024-10-13 00:00:00,completed,943.95,6
O02886,U06786,2024-02-01 00:00:00,cancelled,1343.01,5
O02887,U07673,2024-10-03 00:00:00,completed,1846.16,5
O02888,U03860,2024-02-28 00:00:00,completed,916.78,6
O02889,U00915,2024-03-09 00:00:00,cancelled,1138.82,7
O02890,U04660,2024-10-30 00:00:00,completed,559.8,7
O02891,U02408,2024-12-19 00:00:00,completed,326.92,4
O02892,U05742,2024-05-05 00:00:00,completed,124.7,1
O02893,U04016,2024-09-23 00:00:00,cancelled,1734.4,6
O02894,U02616,2024-07-14 00:00:00,completed,1602.04,5
O02895,U03316,2024-03-03 00:00:00,completed,590.7,1
O02896,U09045,2024-06-30 00:00:00,completed,1827.36,4
O02897,U03880,2024-04-04 00:00:00,pending,410.52,5
O02898,U00006,2024-04-25 00:00:00,refunded,1618.92,2
O02899,U08438,2024-07-28 00:00:00,cancelled,813.24,5
O02900,U02174,2024-08-25 00:00:00,completed,672.12,7
O02901,U00148,2024-10-15 00:00:00,completed,408.91,3
O02902,U01111,2024-12-10 00:00:00,refunded,1051.4,5
O02903,U01609,2024-03-17 00:00:00,completed,507.33,5
O02904,U01474,2024-07-17 00:00:00,completed,321.94,3
O02905,U07225,2024-05-17 00:00:00,completed,1114.38,6
O02906,U02209,2024-08-30 00:00:00,cancelled,359.28,4
O02907,U09745,2024-06-09 00:00:00,completed,1035.82,5
O02908,U08732,2024-02-20 00:00:00,completed,1299.0,7
O02909,U07648,2024-06-05 00:00:00,completed,1763.16,6
O02910,U08980,2024-12-23 00:00:00,completed,1958.09,1
O02911,U01824,2024-02-03 00:00:00,completed,548.37,5
O02912,U00639,2024-10-31 00:00:00,completed,797.32,4
O02913,U03370,2024-09-28 00:00:00,completed,1382.72,5
O02914,U04814,2024-12-09 00:00:00,completed,1689.46,4
O02915,U08502,2024-10-06 00:00:00,completed,631.64,5
O02916,U06816,2024-09-26 00:00:00,completed,899.73,1
O02917,U01401,2024-12-05 00:00:00,cancelled,694.81,3
O02918,U09149,2024-02-11 00:00:00,cancelled,1438.25,6
O02919,U06409,2024-07-11 00:00:00,completed,1813.11,3
O02920,U06592,2024-11-24 00:00:00,completed,237.12,7
O02921,U03491,2024-11-26 00:00:00,refunded,1710.18,5
O02922,U09934,2024-03-27 00:00:00,completed,587.11,5
O02923,U00331,2024-09-15 00:00:00,completed,1054.61,6
O02924,U05440,2024-01-31 00:00:00,completed,629.24,2
O02925,U06296,2024-03-18 00:00:00,pending,1927.2,6
O02926,U02793,2024-06-06 00:00:00,completed,305.7,2
O02927,U06840,2024-02-19 00:00:00,pending,266.62,2
O02928,U03510,2024-09-24 00:00:00,completed,1666.02,4
O02929,U05777,2024-07-24 00:00:00,completed,1565.86,7
O02930,U02337,2024-03-21 00:00:00,completed,1141.07,6
O02931,U07476,2024-12-13 00:00:00,pending,330.12,6
O02932,U09725,2024-07-09 00:00:00,completed,877.4,4
O02933,U01794,2024-01-09 00:00:00,refunded,1181.58,7
O02934,U09140,2024-09-10 00:00:00,cancelled,1544.04,7
O02935,U09876,2024-08-19 00:00:00,completed,1182.28,6
O02936,U02090,2024-11-03 00:00:00,completed,549.56,2
O02937,U06472,2024-07-27 00:00:00,completed,1370.61,6
O02938,U06903,2024-03-19 00:00:00,completed,1823.69,4
O02939,U03423,2024-03-01 00:00:00,completed,1309.46,1
O02940,U04633,2024-07-23 00:00:00,completed,1054.83,2
O02941,U06887,2024-02-09 00:00:00,completed,958.86,1
O02942,U05212,2024-12-21 00:00:00,completed,686.38,5
O02943,U07761,2024-05-23 00:00:00,completed,1304.54,7
O02944,U06126,2024-09-01 00:00:00,completed,1752.59,7
O02945,U05721,2024-07-23 00:00:00,completed,68.26,5
O02946,U02849,2024-01-19 00:00:00,completed,515.6,2
O02947,U02101,2024-11-08 00:00:00,completed,864.2,3
O02948,U03353,2024-11-06 00:00:00,pending,623.36,5
O02949,U07416,2024-06-03 00:00:00,completed,1787.45,4
O02950,U01435,2024-07-01 00:00:00,completed,843.24,2
O02951,U03277,2024-03-13 00:00:00,cancelled,968.3,5
O02952,U09722,2024-05-07 00:00:00,completed,603.49,4
O02953,U00165,2024-03-14 00:00:00,completed,1093.52,6
O02954,U08473,2024-08-19 00:00:00,completed,344.59,7
O02955,U08048,2024-03-16 00:00:00,completed,1999.13,3
O02956,U04094,2024-02-26 00:00:00,completed,669.52,6
O02957,U00137,2024-07-14 00:00:00,completed,1507.54,5
O02958,U04831,2024-10-07 00:00:00,refunded,1776.01,1
O02959,U05001,2024-05-04 00:00:00,completed,1550.81,1
